"","MAT","MAP","MAT_bin","MAP_bin","MAT_MAP_bin"
"544",18.1,1187,"3","1","MAT3_MAP1"
"545",17.5,1207,"2","1","MAT2_MAP1"
"546",16.2,1123,"2","1","MAT2_MAP1"
"547",16,1135,"2","1","MAT2_MAP1"
"548",19.7,1372,"3","2","MAT3_MAP2"
"549",18.1,1182,"3","1","MAT3_MAP1"
"550",18.1,1186,"3","1","MAT3_MAP1"
"551",17.6,1202,"2","1","MAT2_MAP1"
"552",18.9,1326,"3","2","MAT3_MAP2"
"553",18.8,1316,"3","2","MAT3_MAP2"
"554",19.3,1362,"3","2","MAT3_MAP2"
"555",17.6,1204,"2","1","MAT2_MAP1"
"556",18.1,1178,"3","1","MAT3_MAP1"
"557",18.8,1202,"3","1","MAT3_MAP1"
"558",17.2,1234,"2","1","MAT2_MAP1"
"559",16.6,1283,"2","2","MAT2_MAP2"
"560",16.8,1262,"2","2","MAT2_MAP2"
"561",15.3,1328,"1","2","MAT1_MAP2"
"562",19.6,1368,"3","2","MAT3_MAP2"
"563",16.1,1123,"2","1","MAT2_MAP1"
"564",16,1112,"2","1","MAT2_MAP1"
"565",18,1201,"2","1","MAT2_MAP1"
"566",18.7,1308,"3","2","MAT3_MAP2"
"567",19.8,1376,"3","2","MAT3_MAP2"
"568",18.1,1184,"3","1","MAT3_MAP1"
"569",17.5,1210,"2","1","MAT2_MAP1"
"570",17.9,1203,"2","1","MAT2_MAP1"
"571",14,1372,"1","2","MAT1_MAP2"
"572",17.4,1221,"2","1","MAT2_MAP1"
"573",15.5,1368,"1","2","MAT1_MAP2"
"574",18.1,1192,"3","1","MAT3_MAP1"
"575",18.1,1190,"3","1","MAT3_MAP1"
"576",15.9,1098,"2","1","MAT2_MAP1"
"577",16.1,1104,"2","1","MAT2_MAP1"
"578",15.7,1139,"1","1","MAT1_MAP1"
"579",18.1,1189,"3","1","MAT3_MAP1"
"580",18.2,1182,"3","1","MAT3_MAP1"
"581",18,1198,"2","1","MAT2_MAP1"
"582",18.7,1220,"3","1","MAT3_MAP1"
"583",17.8,1193,"2","1","MAT2_MAP1"
"584",17.6,1205,"2","1","MAT2_MAP1"
"585",18,1205,"2","1","MAT2_MAP1"
"586",18.9,1323,"3","2","MAT3_MAP2"
"587",14.4,1343,"1","2","MAT1_MAP2"
"588",18.3,1204,"3","1","MAT3_MAP1"
"589",17.8,1196,"2","1","MAT2_MAP1"
"590",18.5,1201,"3","1","MAT3_MAP1"
"591",17.1,1239,"2","1","MAT2_MAP1"
"592",16.6,1290,"2","2","MAT2_MAP2"
"593",16.7,1276,"2","2","MAT2_MAP2"
"594",18,1211,"2","1","MAT2_MAP1"
"595",18.3,1205,"3","1","MAT3_MAP1"
"596",18,1207,"2","1","MAT2_MAP1"
"597",15,1169,"1","1","MAT1_MAP1"
"598",15.2,1301,"1","2","MAT1_MAP2"
"599",15.9,1352,"2","2","MAT2_MAP2"
"600",18.1,1193,"3","1","MAT3_MAP1"
"601",18,1210,"2","1","MAT2_MAP1"
"602",15.4,1333,"1","2","MAT1_MAP2"
"603",15.4,1065,"1","1","MAT1_MAP1"
"604",19.6,1385,"3","2","MAT3_MAP2"
"605",19.7,1385,"3","2","MAT3_MAP2"
"606",18.7,1281,"3","2","MAT3_MAP2"
"607",17.5,1208,"2","1","MAT2_MAP1"
"608",19.5,1386,"3","2","MAT3_MAP2"
"609",18,1208,"2","1","MAT2_MAP1"
"610",15.4,1339,"1","2","MAT1_MAP2"
"611",18.6,1234,"3","1","MAT3_MAP1"
"612",15.9,1019,"2","1","MAT2_MAP1"
"613",17.4,1217,"2","1","MAT2_MAP1"
"614",18.2,1220,"3","1","MAT3_MAP1"
"615",18.1,1202,"3","1","MAT3_MAP1"
"616",15.7,1072,"1","1","MAT1_MAP1"
"617",18.1,1217,"3","1","MAT3_MAP1"
"618",15.9,1348,"2","2","MAT2_MAP2"
"619",16,1027,"2","1","MAT2_MAP1"
"620",14,1370,"1","2","MAT1_MAP2"
"621",16.8,1272,"2","2","MAT2_MAP2"
"622",17,1255,"2","2","MAT2_MAP2"
"623",18.5,1214,"3","1","MAT3_MAP1"
"624",16.6,1297,"2","2","MAT2_MAP2"
"625",16.5,1305,"2","2","MAT2_MAP2"
"626",14.6,1209,"1","1","MAT1_MAP1"
"627",18.1,1211,"3","1","MAT3_MAP1"
"628",16.7,1285,"2","2","MAT2_MAP2"
"629",18.1,1213,"3","1","MAT3_MAP1"
"630",16.1,1340,"2","2","MAT2_MAP2"
"631",18.1,1207,"3","1","MAT3_MAP1"
"632",18.1,1212,"3","1","MAT3_MAP1"
"633",18.1,1204,"3","1","MAT3_MAP1"
"634",17.3,1227,"2","1","MAT2_MAP1"
"635",18.8,1340,"3","2","MAT3_MAP2"
"636",18.7,1329,"3","2","MAT3_MAP2"
"637",18.1,1198,"3","1","MAT3_MAP1"
"638",17.8,1221,"2","1","MAT2_MAP1"
"639",17.5,1213,"2","1","MAT2_MAP1"
"640",17.4,1214,"2","1","MAT2_MAP1"
"641",17.2,1229,"2","1","MAT2_MAP1"
"642",18.2,1215,"3","1","MAT3_MAP1"
"643",18.3,1222,"3","1","MAT3_MAP1"
"644",18,1222,"2","1","MAT2_MAP1"
"645",16,1068,"2","1","MAT2_MAP1"
"646",18.1,1223,"3","1","MAT3_MAP1"
"647",15.4,1362,"1","2","MAT1_MAP2"
"648",17.4,1213,"2","1","MAT2_MAP1"
"649",15.3,1035,"1","1","MAT1_MAP1"
"650",18.4,1214,"3","1","MAT3_MAP1"
"651",15.9,936,"2","1","MAT2_MAP1"
"652",18,1214,"2","1","MAT2_MAP1"
"653",15.2,1167,"1","1","MAT1_MAP1"
"654",15.9,1021,"2","1","MAT2_MAP1"
"655",16.4,1321,"2","2","MAT2_MAP2"
"656",18.9,1356,"3","2","MAT3_MAP2"
"657",19.7,1396,"3","2","MAT3_MAP2"
"658",15.2,1378,"1","2","MAT1_MAP2"
"659",15.2,1312,"1","2","MAT1_MAP2"
"660",19.2,1377,"3","2","MAT3_MAP2"
"661",19.4,1395,"3","2","MAT3_MAP2"
"662",19.6,1400,"3","2","MAT3_MAP2"
"663",18.7,1324,"3","2","MAT3_MAP2"
"664",17.2,1224,"2","1","MAT2_MAP1"
"665",18.5,1224,"3","1","MAT3_MAP1"
"666",15.4,1398,"1","2","MAT1_MAP2"
"667",18.1,1226,"3","1","MAT3_MAP1"
"668",16.7,1294,"2","2","MAT2_MAP2"
"669",18.4,1223,"3","1","MAT3_MAP1"
"670",15.8,1369,"1","2","MAT1_MAP2"
"671",14.8,1310,"1","2","MAT1_MAP2"
"672",18.3,1218,"3","1","MAT3_MAP1"
"673",17.4,1209,"2","1","MAT2_MAP1"
"674",15.2,1364,"1","2","MAT1_MAP2"
"675",17.2,1228,"2","1","MAT2_MAP1"
"676",18.2,1216,"3","1","MAT3_MAP1"
"677",16.3,1334,"2","2","MAT2_MAP2"
"678",16.8,1286,"2","2","MAT2_MAP2"
"679",16,1358,"2","2","MAT2_MAP2"
"680",18,1237,"2","1","MAT2_MAP1"
"681",19.1,1376,"3","2","MAT3_MAP2"
"682",17.9,1224,"2","1","MAT2_MAP1"
"683",17.9,1200,"2","1","MAT2_MAP1"
"684",17.5,1209,"2","1","MAT2_MAP1"
"685",17.3,1220,"2","1","MAT2_MAP1"
"686",18,1206,"2","1","MAT2_MAP1"
"687",18,1225,"2","1","MAT2_MAP1"
"688",15.9,981,"2","1","MAT2_MAP1"
"689",17.9,1226,"2","1","MAT2_MAP1"
"690",17.4,1210,"2","1","MAT2_MAP1"
"691",14.3,1353,"1","2","MAT1_MAP2"
"692",18.3,1234,"3","1","MAT3_MAP1"
"693",16.6,1303,"2","2","MAT2_MAP2"
"694",17.9,1245,"2","1","MAT2_MAP1"
"695",17.4,1206,"2","1","MAT2_MAP1"
"696",18,1242,"2","1","MAT2_MAP1"
"697",17.2,1223,"2","1","MAT2_MAP1"
"698",14.5,1358,"1","2","MAT1_MAP2"
"699",18,1230,"2","1","MAT2_MAP1"
"700",16.9,1272,"2","2","MAT2_MAP2"
"701",15.2,1374,"1","2","MAT1_MAP2"
"702",19.5,1402,"3","2","MAT3_MAP2"
"703",18.1,1215,"3","1","MAT3_MAP1"
"704",18.4,1254,"3","2","MAT3_MAP2"
"705",15.6,1035,"1","1","MAT1_MAP1"
"706",17.8,1237,"2","1","MAT2_MAP1"
"707",15.9,1108,"2","1","MAT2_MAP1"
"708",18.9,1301,"3","2","MAT3_MAP2"
"709",17.5,1204,"2","1","MAT2_MAP1"
"710",18.8,1295,"3","2","MAT3_MAP2"
"711",18.1,1222,"3","1","MAT3_MAP1"
"712",18,1239,"2","1","MAT2_MAP1"
"713",17.4,1202,"2","1","MAT2_MAP1"
"714",18.8,1293,"3","2","MAT3_MAP2"
"715",17.7,1204,"2","1","MAT2_MAP1"
"716",14.1,1379,"1","2","MAT1_MAP2"
"717",15.9,997,"2","1","MAT2_MAP1"
"718",14.4,1182,"1","1","MAT1_MAP1"
"719",15.5,1170,"1","1","MAT1_MAP1"
"720",18,1231,"2","1","MAT2_MAP1"
"721",15,1406,"1","2","MAT1_MAP2"
"722",16.8,1290,"2","2","MAT2_MAP2"
"723",15.5,1399,"1","2","MAT1_MAP2"
"724",15.2,1319,"1","2","MAT1_MAP2"
"725",19.1,1387,"3","2","MAT3_MAP2"
"726",19.4,1399,"3","2","MAT3_MAP2"
"727",15.4,1414,"1","2","MAT1_MAP2"
"728",18,1227,"2","1","MAT2_MAP1"
"729",18.1,1214,"3","1","MAT3_MAP1"
"730",17.5,1205,"2","1","MAT2_MAP1"
"731",18.8,1312,"3","2","MAT3_MAP2"
"732",15,1413,"1","2","MAT1_MAP2"
"733",18,1247,"2","1","MAT2_MAP1"
"734",17.6,1207,"2","1","MAT2_MAP1"
"735",18.3,1255,"3","2","MAT3_MAP2"
"736",18.3,1258,"3","2","MAT3_MAP2"
"737",15.2,1161,"1","1","MAT1_MAP1"
"738",15.9,1055,"2","1","MAT2_MAP1"
"739",15.3,1163,"1","1","MAT1_MAP1"
"740",15.3,1364,"1","2","MAT1_MAP2"
"741",15.9,801,"2","1","MAT2_MAP1"
"742",15.8,985,"1","1","MAT1_MAP1"
"743",18.1,1231,"3","1","MAT3_MAP1"
"744",15.8,949,"1","1","MAT1_MAP1"
"745",17.4,1196,"2","1","MAT2_MAP1"
"746",18,1240,"2","1","MAT2_MAP1"
"747",15.6,1182,"1","1","MAT1_MAP1"
"748",16.9,1279,"2","2","MAT2_MAP2"
"749",17.1,1268,"2","2","MAT2_MAP2"
"750",17.3,1229,"2","1","MAT2_MAP1"
"751",19.7,1423,"3","3","MAT3_MAP3"
"752",17.1,1256,"2","2","MAT2_MAP2"
"753",19.4,1410,"3","2","MAT3_MAP2"
"754",17.5,1189,"2","1","MAT2_MAP1"
"755",18.7,1299,"3","2","MAT3_MAP2"
"756",19,1340,"3","2","MAT3_MAP2"
"757",19,1368,"3","2","MAT3_MAP2"
"758",17.1,1274,"2","2","MAT2_MAP2"
"759",18.1,1229,"3","1","MAT3_MAP1"
"760",17.2,1243,"2","1","MAT2_MAP1"
"761",14.4,1362,"1","2","MAT1_MAP2"
"762",17.4,1190,"2","1","MAT2_MAP1"
"763",19.1,1386,"3","2","MAT3_MAP2"
"764",17.9,1266,"2","2","MAT2_MAP2"
"765",17.4,1197,"2","1","MAT2_MAP1"
"766",14.8,1446,"1","3","MAT1_MAP3"
"767",18.4,1277,"3","2","MAT3_MAP2"
"768",15.6,1221,"1","1","MAT1_MAP1"
"769",18,1236,"2","1","MAT2_MAP1"
"770",15.7,948,"1","1","MAT1_MAP1"
"771",18.1,1236,"3","1","MAT3_MAP1"
"772",16.8,1303,"2","2","MAT2_MAP2"
"773",15.7,887,"1","1","MAT1_MAP1"
"774",17.2,1252,"2","1","MAT2_MAP1"
"775",15.6,924,"1","1","MAT1_MAP1"
"776",14.5,1353,"1","2","MAT1_MAP2"
"777",19.5,1422,"3","3","MAT3_MAP3"
"778",15.9,889,"2","1","MAT2_MAP1"
"779",17,1278,"2","2","MAT2_MAP2"
"780",15.4,1109,"1","1","MAT1_MAP1"
"781",19.7,1429,"3","3","MAT3_MAP3"
"782",15.7,1017,"1","1","MAT1_MAP1"
"783",19.8,1431,"3","3","MAT3_MAP3"
"784",15.4,1429,"1","3","MAT1_MAP3"
"785",18,1228,"2","1","MAT2_MAP1"
"786",15,1431,"1","3","MAT1_MAP3"
"787",19.2,1393,"3","2","MAT3_MAP2"
"788",16.6,1320,"2","2","MAT2_MAP2"
"789",18.5,1333,"3","2","MAT3_MAP2"
"790",19.6,1426,"3","3","MAT3_MAP3"
"791",18.1,1228,"3","1","MAT3_MAP1"
"792",19.1,1390,"3","2","MAT3_MAP2"
"793",17.8,1207,"2","1","MAT2_MAP1"
"794",17.5,1181,"2","1","MAT2_MAP1"
"795",15.6,1176,"1","1","MAT1_MAP1"
"796",18.1,1242,"3","1","MAT3_MAP1"
"797",15.8,1191,"1","1","MAT1_MAP1"
"798",16.7,1313,"2","2","MAT2_MAP2"
"799",17.4,1233,"2","1","MAT2_MAP1"
"800",16.4,1338,"2","2","MAT2_MAP2"
"801",14.3,1376,"1","2","MAT1_MAP2"
"802",17.7,1205,"2","1","MAT2_MAP1"
"803",18.2,1223,"3","1","MAT3_MAP1"
"804",19.3,1411,"3","2","MAT3_MAP2"
"805",15.7,1005,"1","1","MAT1_MAP1"
"806",15.5,1103,"1","1","MAT1_MAP1"
"807",18.3,1294,"3","2","MAT3_MAP2"
"808",18.2,1225,"3","1","MAT3_MAP1"
"809",18,1246,"2","1","MAT2_MAP1"
"810",17.9,1269,"2","2","MAT2_MAP2"
"811",18,1269,"2","2","MAT2_MAP2"
"812",17.9,1260,"2","2","MAT2_MAP2"
"813",17.1,1279,"2","2","MAT2_MAP2"
"814",15.8,1009,"1","1","MAT1_MAP1"
"815",17.6,1196,"2","1","MAT2_MAP1"
"816",16.1,1365,"2","2","MAT2_MAP2"
"817",15.6,1010,"1","1","MAT1_MAP1"
"818",14.3,1492,"1","3","MAT1_MAP3"
"819",15.8,980,"1","1","MAT1_MAP1"
"820",15.7,1003,"1","1","MAT1_MAP1"
"821",14.5,1498,"1","3","MAT1_MAP3"
"822",15.4,1450,"1","3","MAT1_MAP3"
"823",17.8,1205,"2","1","MAT2_MAP1"
"824",17.5,1187,"2","1","MAT2_MAP1"
"825",17.5,1215,"2","1","MAT2_MAP1"
"826",15.6,1217,"1","1","MAT1_MAP1"
"827",17.3,1251,"2","1","MAT2_MAP1"
"828",15.2,1470,"1","3","MAT1_MAP3"
"829",18.5,1372,"3","2","MAT3_MAP2"
"830",18.1,1291,"3","2","MAT3_MAP2"
"831",17.9,1294,"2","2","MAT2_MAP2"
"832",19,1398,"3","2","MAT3_MAP2"
"833",18.2,1303,"3","2","MAT3_MAP2"
"834",18,1258,"2","2","MAT2_MAP2"
"835",19.4,1439,"3","3","MAT3_MAP3"
"836",17.6,1209,"2","1","MAT2_MAP1"
"837",17.4,1211,"2","1","MAT2_MAP1"
"838",15.2,1367,"1","2","MAT1_MAP2"
"839",15.3,1385,"1","2","MAT1_MAP2"
"840",14.6,1372,"1","2","MAT1_MAP2"
"841",16.9,1302,"2","2","MAT2_MAP2"
"842",14.9,1475,"1","3","MAT1_MAP3"
"843",15.7,1019,"1","1","MAT1_MAP1"
"844",17.4,1203,"2","1","MAT2_MAP1"
"845",16.5,1338,"2","2","MAT2_MAP2"
"846",16.2,1358,"2","2","MAT2_MAP2"
"847",14.4,1229,"1","1","MAT1_MAP1"
"848",15.7,1068,"1","1","MAT1_MAP1"
"849",18,1216,"2","1","MAT2_MAP1"
"850",18.8,1382,"3","2","MAT3_MAP2"
"851",18.5,1357,"3","2","MAT3_MAP2"
"852",15.2,1123,"1","1","MAT1_MAP1"
"853",18.2,1299,"3","2","MAT3_MAP2"
"854",18.2,1213,"3","1","MAT3_MAP1"
"855",17.9,1251,"2","1","MAT2_MAP1"
"856",15.3,1471,"1","3","MAT1_MAP3"
"857",17.9,1255,"2","2","MAT2_MAP2"
"858",17.1,1297,"2","2","MAT2_MAP2"
"859",14.6,1498,"1","3","MAT1_MAP3"
"860",18.7,1378,"3","2","MAT3_MAP2"
"861",18.2,1359,"3","2","MAT3_MAP2"
"862",15.1,1146,"1","1","MAT1_MAP1"
"863",15.7,1058,"1","1","MAT1_MAP1"
"864",15,1491,"1","3","MAT1_MAP3"
"865",15.1,1151,"1","1","MAT1_MAP1"
"866",14.5,1225,"1","1","MAT1_MAP1"
"867",15.5,1443,"1","3","MAT1_MAP3"
"868",17.7,1215,"2","1","MAT2_MAP1"
"869",15.5,1101,"1","1","MAT1_MAP1"
"870",17.9,1304,"2","2","MAT2_MAP2"
"871",18.6,1366,"3","2","MAT3_MAP2"
"872",15.2,1358,"1","2","MAT1_MAP2"
"873",17.3,1254,"2","2","MAT2_MAP2"
"874",18.2,1233,"3","1","MAT3_MAP1"
"875",18.3,1207,"3","1","MAT3_MAP1"
"876",19.2,1432,"3","3","MAT3_MAP3"
"877",18.2,1229,"3","1","MAT3_MAP1"
"878",18.1,1234,"3","1","MAT3_MAP1"
"879",17.8,1289,"2","2","MAT2_MAP2"
"880",17.9,1265,"2","2","MAT2_MAP2"
"881",17.5,1216,"2","1","MAT2_MAP1"
"882",14.8,1433,"1","3","MAT1_MAP3"
"883",15.2,1370,"1","2","MAT1_MAP2"
"884",16.7,1328,"2","2","MAT2_MAP2"
"885",17.5,1211,"2","1","MAT2_MAP1"
"886",14.7,1506,"1","3","MAT1_MAP3"
"887",17.8,1266,"2","2","MAT2_MAP2"
"888",14.8,1487,"1","3","MAT1_MAP3"
"889",15.5,1449,"1","3","MAT1_MAP3"
"890",16.5,1347,"2","2","MAT2_MAP2"
"891",17.5,1220,"2","1","MAT2_MAP1"
"892",18.4,1370,"3","2","MAT3_MAP2"
"893",17.9,1263,"2","2","MAT2_MAP2"
"894",17.4,1224,"2","1","MAT2_MAP1"
"895",15.5,1109,"1","1","MAT1_MAP1"
"896",15.1,1462,"1","3","MAT1_MAP3"
"897",17.5,1225,"2","1","MAT2_MAP1"
"898",15.6,1118,"1","1","MAT1_MAP1"
"899",15,1323,"1","2","MAT1_MAP2"
"900",15,1452,"1","3","MAT1_MAP3"
"901",18.3,1347,"3","2","MAT3_MAP2"
"902",19.1,1430,"3","3","MAT3_MAP3"
"903",17.9,1293,"2","2","MAT2_MAP2"
"904",18.2,1202,"3","1","MAT3_MAP1"
"905",15,1164,"1","1","MAT1_MAP1"
"906",15,1166,"1","1","MAT1_MAP1"
"907",15.6,1129,"1","1","MAT1_MAP1"
"908",18.8,1406,"3","2","MAT3_MAP2"
"909",17.7,1290,"2","2","MAT2_MAP2"
"910",19.3,1453,"3","3","MAT3_MAP3"
"911",17.8,1292,"2","2","MAT2_MAP2"
"912",16.6,1340,"2","2","MAT2_MAP2"
"913",16.5,1350,"2","2","MAT2_MAP2"
"914",15.5,1454,"1","3","MAT1_MAP3"
"915",19.2,1451,"3","3","MAT3_MAP3"
"916",19.3,1462,"3","3","MAT3_MAP3"
"917",19.1,1431,"3","3","MAT3_MAP3"
"918",19,1427,"3","3","MAT3_MAP3"
"919",18.9,1415,"3","2","MAT3_MAP2"
"920",18.1,1210,"3","1","MAT3_MAP1"
"921",18.8,1404,"3","2","MAT3_MAP2"
"922",17.6,1245,"2","1","MAT2_MAP1"
"923",19.1,1441,"3","3","MAT3_MAP3"
"924",18.2,1218,"3","1","MAT3_MAP1"
"925",19.1,1443,"3","3","MAT3_MAP3"
"926",19.4,1467,"3","3","MAT3_MAP3"
"927",19.3,1474,"3","3","MAT3_MAP3"
"928",13.9,1333,"1","2","MAT1_MAP2"
"929",18,1255,"2","2","MAT2_MAP2"
"930",19,1424,"3","3","MAT3_MAP3"
"931",17.8,1265,"2","2","MAT2_MAP2"
"932",15.5,1144,"1","1","MAT1_MAP1"
"933",17.8,1284,"2","2","MAT2_MAP2"
"934",15.6,1152,"1","1","MAT1_MAP1"
"935",17.1,1276,"2","2","MAT2_MAP2"
"936",17.8,1275,"2","2","MAT2_MAP2"
"937",16.3,1376,"2","2","MAT2_MAP2"
"938",17,1303,"2","2","MAT2_MAP2"
"939",17.8,1291,"2","2","MAT2_MAP2"
"940",16.5,1349,"2","2","MAT2_MAP2"
"941",15.2,1431,"1","3","MAT1_MAP3"
"942",15.5,1175,"1","1","MAT1_MAP1"
"943",16.6,1349,"2","2","MAT2_MAP2"
"944",15.2,1174,"1","1","MAT1_MAP1"
"945",13.5,1327,"1","2","MAT1_MAP2"
"946",19.4,1471,"3","3","MAT3_MAP3"
"947",15.1,1479,"1","3","MAT1_MAP3"
"948",18.1,1238,"3","1","MAT3_MAP1"
"949",16.3,1377,"2","2","MAT2_MAP2"
"950",16.7,1327,"2","2","MAT2_MAP2"
"951",17.9,1231,"2","1","MAT2_MAP1"
"952",18.4,1375,"3","2","MAT3_MAP2"
"953",18.1,1208,"3","1","MAT3_MAP1"
"954",15.3,1160,"1","1","MAT1_MAP1"
"955",17.8,1304,"2","2","MAT2_MAP2"
"956",17.4,1253,"2","2","MAT2_MAP2"
"957",17.9,1262,"2","2","MAT2_MAP2"
"958",17.7,1292,"2","2","MAT2_MAP2"
"959",16.3,1369,"2","2","MAT2_MAP2"
"960",17.9,1309,"2","2","MAT2_MAP2"
"961",17.2,1274,"2","2","MAT2_MAP2"
"962",15,1448,"1","3","MAT1_MAP3"
"963",15.2,1454,"1","3","MAT1_MAP3"
"964",16.9,1313,"2","2","MAT2_MAP2"
"965",18.9,1430,"3","3","MAT3_MAP3"
"966",16.8,1315,"2","2","MAT2_MAP2"
"967",13.5,1328,"1","2","MAT1_MAP2"
"968",15.2,1347,"1","2","MAT1_MAP2"
"969",16.5,1356,"2","2","MAT2_MAP2"
"970",15.9,1422,"2","3","MAT2_MAP3"
"971",18.9,1416,"3","2","MAT3_MAP2"
"972",15.2,1224,"1","1","MAT1_MAP1"
"973",17.8,1282,"2","2","MAT2_MAP2"
"974",18,1229,"2","1","MAT2_MAP1"
"975",14.7,1464,"1","3","MAT1_MAP3"
"976",17.3,1263,"2","2","MAT2_MAP2"
"977",16.8,1323,"2","2","MAT2_MAP2"
"978",17.9,1313,"2","2","MAT2_MAP2"
"979",16.5,1355,"2","2","MAT2_MAP2"
"980",16.6,1343,"2","2","MAT2_MAP2"
"981",16.5,1354,"2","2","MAT2_MAP2"
"982",15,1451,"1","3","MAT1_MAP3"
"983",15.4,1459,"1","3","MAT1_MAP3"
"984",19,1450,"3","3","MAT3_MAP3"
"985",19.2,1461,"3","3","MAT3_MAP3"
"986",18.7,1398,"3","2","MAT3_MAP2"
"987",18.6,1369,"3","2","MAT3_MAP2"
"988",17.8,1253,"2","2","MAT2_MAP2"
"989",18,1334,"2","2","MAT2_MAP2"
"990",18,1232,"2","1","MAT2_MAP1"
"991",16.8,1326,"2","2","MAT2_MAP2"
"992",15.1,1178,"1","1","MAT1_MAP1"
"993",17.1,1296,"2","2","MAT2_MAP2"
"994",18,1358,"2","2","MAT2_MAP2"
"995",18.7,1392,"3","2","MAT3_MAP2"
"996",15.4,1220,"1","1","MAT1_MAP1"
"997",15.4,1194,"1","1","MAT1_MAP1"
"998",19.2,1458,"3","3","MAT3_MAP3"
"999",15.3,1458,"1","3","MAT1_MAP3"
"1000",15.1,1338,"1","2","MAT1_MAP2"
"1001",17.4,1268,"2","2","MAT2_MAP2"
"1002",15.7,1442,"1","3","MAT1_MAP3"
"1003",17.7,1272,"2","2","MAT2_MAP2"
"1004",15.5,1445,"1","3","MAT1_MAP3"
"1005",17.9,1244,"2","1","MAT2_MAP1"
"1006",16.3,1384,"2","2","MAT2_MAP2"
"1007",17.9,1297,"2","2","MAT2_MAP2"
"1008",18,1270,"2","2","MAT2_MAP2"
"1009",17.1,1303,"2","2","MAT2_MAP2"
"1010",15.1,1173,"1","1","MAT1_MAP1"
"1011",16.7,1341,"2","2","MAT2_MAP2"
"1012",16.5,1364,"2","2","MAT2_MAP2"
"1013",16.8,1334,"2","2","MAT2_MAP2"
"1014",15.2,1394,"1","2","MAT1_MAP2"
"1015",17.9,1254,"2","2","MAT2_MAP2"
"1016",17.4,1275,"2","2","MAT2_MAP2"
"1017",17.3,1266,"2","2","MAT2_MAP2"
"1018",18,1300,"2","2","MAT2_MAP2"
"1019",15.6,1450,"1","3","MAT1_MAP3"
"1020",14.9,1185,"1","1","MAT1_MAP1"
"1021",15.8,1441,"1","3","MAT1_MAP3"
"1022",18,1262,"2","2","MAT2_MAP2"
"1023",15.2,1258,"1","2","MAT1_MAP2"
"1024",14.9,1186,"1","1","MAT1_MAP1"
"1025",16.8,1329,"2","2","MAT2_MAP2"
"1026",16.9,1324,"2","2","MAT2_MAP2"
"1027",17.2,1279,"2","2","MAT2_MAP2"
"1028",18.4,1396,"3","2","MAT3_MAP2"
"1029",17,1311,"2","2","MAT2_MAP2"
"1030",19,1455,"3","3","MAT3_MAP3"
"1031",17.3,1262,"2","2","MAT2_MAP2"
"1032",15.6,1248,"1","1","MAT1_MAP1"
"1033",15.6,1207,"1","1","MAT1_MAP1"
"1034",15,1441,"1","3","MAT1_MAP3"
"1035",15,1428,"1","3","MAT1_MAP3"
"1036",15.6,1224,"1","1","MAT1_MAP1"
"1037",17.4,1285,"2","2","MAT2_MAP2"
"1038",18,1357,"2","2","MAT2_MAP2"
"1039",15.6,1449,"1","3","MAT1_MAP3"
"1040",18,1311,"2","2","MAT2_MAP2"
"1041",18,1338,"2","2","MAT2_MAP2"
"1042",16.7,1346,"2","2","MAT2_MAP2"
"1043",17.2,1277,"2","2","MAT2_MAP2"
"1044",16.6,1359,"2","2","MAT2_MAP2"
"1045",18.9,1459,"3","3","MAT3_MAP3"
"1046",16.6,1367,"2","2","MAT2_MAP2"
"1047",15.6,1215,"1","1","MAT1_MAP1"
"1048",17.4,1282,"2","2","MAT2_MAP2"
"1049",15.5,1421,"1","3","MAT1_MAP3"
"1050",17.2,1275,"2","2","MAT2_MAP2"
"1051",17.6,1284,"2","2","MAT2_MAP2"
"1052",17.7,1296,"2","2","MAT2_MAP2"
"1053",18,1313,"2","2","MAT2_MAP2"
"1054",18.1,1311,"3","2","MAT3_MAP2"
"1055",18.1,1328,"3","2","MAT3_MAP2"
"1056",15.6,1444,"1","3","MAT1_MAP3"
"1057",17.1,1311,"2","2","MAT2_MAP2"
"1058",17.2,1284,"2","2","MAT2_MAP2"
"1059",16.4,1373,"2","2","MAT2_MAP2"
"1060",17.5,1294,"2","2","MAT2_MAP2"
"1061",15.4,1202,"1","1","MAT1_MAP1"
"1062",18.4,1392,"3","2","MAT3_MAP2"
"1063",16.9,1322,"2","2","MAT2_MAP2"
"1064",17.2,1276,"2","2","MAT2_MAP2"
"1065",16.7,1345,"2","2","MAT2_MAP2"
"1066",18.3,1365,"3","2","MAT3_MAP2"
"1067",16.8,1337,"2","2","MAT2_MAP2"
"1068",15.3,1378,"1","2","MAT1_MAP2"
"1069",15.6,1431,"1","3","MAT1_MAP3"
"1070",18.2,1338,"3","2","MAT3_MAP2"
"1071",15.6,1239,"1","1","MAT1_MAP1"
"1072",15.3,1427,"1","3","MAT1_MAP3"
"1073",15.7,1212,"1","1","MAT1_MAP1"
"1074",17.1,1305,"2","2","MAT2_MAP2"
"1075",15.2,1356,"1","2","MAT1_MAP2"
"1076",15.3,1305,"1","2","MAT1_MAP2"
"1077",15.6,1420,"1","3","MAT1_MAP3"
"1078",17.3,1284,"2","2","MAT2_MAP2"
"1079",15.4,1246,"1","1","MAT1_MAP1"
"1080",14.8,1259,"1","2","MAT1_MAP2"
"1081",17.3,1297,"2","2","MAT2_MAP2"
"1082",17.7,1303,"2","2","MAT2_MAP2"
